county,year,month,cases,recipients,adult recipients,child recipients,payments,average per case,average per person,avg. recipients per case
St. Joseph,2017,2,3729.0,7437.0,4268.0,3169.0,839776.0,225.0,113.0,1.99
St. Joseph,2017,3,3710.0,7332.0,4249.0,3083.0,824118.0,222.0,112.0,1.98
St. Joseph,2017,4,3662.0,7273.0,4226.0,3047.0,816117.0,223.0,112.0,1.99
St. Joseph,2017,5,3620.0,7160.0,4155.0,3005.0,808207.0,223.0,113.0,1.98
St. Joseph,2017,6,3544.0,6975.0,4059.0,2916.0,783407.0,221.0,112.0,1.97
St. Joseph,2017,7,3546.0,7026.0,4059.0,2967.0,788649.0,222.0,112.0,1.98
St. Joseph,2017,8,3532.0,6931.0,4057.0,2874.0,813727.0,230.0,117.0,1.96
St. Joseph,2017,9,3536.0,6928.0,4056.0,2872.0,817294.0,231.0,118.0,1.96
St. Joseph,2017,10,3508.0,6805.0,3996.0,2809.0,808219.0,230.0,119.0,1.94
St. Joseph,2017,11,3533.0,6871.0,4041.0,2830.0,808268.0,229.0,118.0,1.94
St. Joseph,2017,12,3484.0,6751.0,3965.0,2786.0,801433.0,230.0,119.0,1.94
St. Joseph,2018,1,3498.0,6730.0,3967.0,2763.0,789792.0,226.0,117.0,1.92
St. Joseph,2018,2,3489.0,6637.0,3937.0,2700.0,781877.0,224.0,118.0,1.9
St. Joseph,2018,3,3484.0,6637.0,3940.0,2697.0,774545.0,222.0,117.0,1.9
St. Joseph,2018,4,3451.0,6561.0,3893.0,2668.0,773384.0,224.0,118.0,1.9
St. Joseph,2018,5,3443.0,6567.0,3888.0,2679.0,771415.0,224.0,117.0,1.91
St. Joseph,2018,6,3433.0,6531.0,3875.0,2656.0,766277.0,223.0,117.0,1.9
St. Joseph,2018,7,3422.0,6531.0,3884.0,2647.0,757422.0,221.0,116.0,1.91
St. Joseph,2018,8,3417.0,6511.0,3875.0,2636.0,761888.0,223.0,117.0,1.91
St. Joseph,2018,9,3393.0,6426.0,3854.0,2572.0,741089.0,218.0,115.0,1.89
St. Joseph,2018,10,3364.0,6372.0,3835.0,2537.0,741265.0,220.0,116.0,1.89
St. Joseph,2018,11,3316.0,6294.0,3770.0,2524.0,720600.0,217.0,114.0,1.9
St. Joseph,2018,12,3292.0,6302.0,3732.0,2570.0,717515.0,218.0,114.0,1.91
St. Joseph,2019,1,3311.0,6306.0,3755.0,2551.0,715813.0,216.0,114.0,1.9
St. Joseph,2019,2,3342.0,6349.0,3780.0,2569.0,721075.0,216.0,114.0,1.9
St. Joseph,2019,3,3338.0,6329.0,3766.0,2563.0,722136.0,216.0,114.0,1.9
St. Joseph,2019,4,3339.0,6338.0,3770.0,2568.0,725443.0,217.0,114.0,1.9
St. Joseph,2019,5,3302.0,6284.0,3740.0,2544.0,714223.0,216.0,114.0,1.9
St. Joseph,2019,6,3323.0,6367.0,3771.0,2596.0,723255.0,218.0,114.0,1.92
St. Joseph,2019,7,3326.0,6415.0,3781.0,2634.0,730976.0,220.0,114.0,1.93
St. Joseph,2019,8,3293.0,6380.0,3733.0,2647.0,724292.0,220.0,114.0,1.94
St. Joseph,2019,9,3273.0,6307.0,3683.0,2624.0,717219.0,219.0,114.0,1.93
St. Joseph,2019,10,3252.0,6262.0,3662.0,2600.0,713671.0,219.0,114.0,1.93
St. Joseph,2019,11,3262.0,6306.0,3676.0,2630.0,716867.0,220.0,114.0,1.93
St. Joseph,2019,12,3255.0,6266.0,3673.0,2593.0,707862.0,217.0,113.0,1.93
St. Joseph,2020,1,3311.0,6399.0,3774.0,2625.0,712797.0,215.0,111.0,1.93
St. Joseph,2020,2,3307.0,6408.0,3774.0,2634.0,724693.0,219.0,113.0,1.94
St. Joseph,2020,3,3426.0,6639.0,3926.0,2713.0,1107592.0,323.0,167.0,1.94
St. Joseph,2020,4,4000.0,8057.0,4692.0,3365.0,1251244.0,313.0,155.0,2.01
St. Joseph,2020,5,4039.0,8135.0,4735.0,3400.0,1386767.0,343.0,170.0,2.01
St. Joseph,2020,6,3845.0,7462.0,4435.0,3027.0,1278636.0,333.0,171.0,1.94
St. Joseph,2020,7,3718.0,7027.0,4239.0,2788.0,1214133.0,327.0,173.0,1.89
St. Joseph,2020,8,3667.0,6880.0,4146.0,2734.0,1167262.0,318.0,170.0,1.88
St. Joseph,2020,9,3688.0,7007.0,4202.0,2805.0,1185820.0,322.0,169.0,1.9
St. Joseph,2020,10,3716.0,7096.0,4254.0,2842.0,1248677.0,336.0,176.0,1.91
St. Joseph,2020,11,3758.0,7163.0,4292.0,2871.0,1269660.0,338.0,177.0,1.91
St. Joseph,2020,12,3793.0,7199.0,4339.0,2860.0,1269877.0,335.0,176.0,1.9
St. Joseph,2021,1,3777.0,7148.0,4306.0,2842.0,1457054.0,386.0,204.0,1.89
St. Joseph,2021,2,3773.0,7159.0,4317.0,2842.0,1464307.0,388.0,205.0,1.9
St. Joseph,2021,3,3745.0,7097.0,4311.0,2786.0,1452509.0,388.0,205.0,1.9
St. Joseph,2021,4,3630.0,6805.0,4160.0,2645.0,1395518.0,384.0,205.0,1.87
St. Joseph,2021,5,3600.0,6754.0,4141.0,2613.0,1514794.0,421.0,224.0,1.88
St. Joseph,2021,6,3614.0,6816.0,4170.0,2646.0,1370254.0,379.0,201.0,1.89
St. Joseph,2021,7,3685.0,6973.0,4274.0,2699.0,1540514.0,418.0,221.0,1.89
St. Joseph,2021,8,3727.0,7102.0,4331.0,2771.0,1570232.0,421.0,221.0,1.91
St. Joseph,2021,9,3705.0,7017.0,4299.0,2718.0,1579219.0,426.0,225.0,1.89
St. Joseph,2021,10,3702.0,6948.0,4283.0,2665.0,1667139.0,450.0,240.0,1.88
St. Joseph,2021,11,3712.0,6948.0,4283.0,2665.0,1654396.0,446.0,238.0,1.87
St. Joseph,2021,12,3711.0,6970.0,4288.0,2682.0,1684867.0,454.0,242.0,1.88
St. Joseph,2022,1,3786.0,7172.0,4379.0,2793.0,1687684.0,446.0,235.0,1.89
St. Joseph,2022,2,3805.0,7220.0,4399.0,2821.0,1735064.0,456.0,240.0,1.9
St. Joseph,2022,3,3795.0,7177.0,4372.0,2805.0,1717711.0,453.0,239.0,1.89
St. Joseph,2022,4,3842.0,7248.0,4405.0,2843.0,1712532.0,446.0,236.0,1.89
St. Joseph,2022,5,3950.0,7472.0,4518.0,2954.0,1698493.0,430.0,227.0,1.89
St. Joseph,2022,6,3790.0,7179.0,4349.0,2830.0,1682941.0,444.0,234.0,1.89
St. Joseph,2022,7,3785.0,7166.0,4351.0,2815.0,1688935.0,446.0,236.0,1.89
St. Joseph,2022,8,3840.0,7294.0,4413.0,2881.0,1710883.0,446.0,235.0,1.9
St. Joseph,2022,9,3875.0,7348.0,4458.0,2890.0,1746261.0,451.0,238.0,1.9
St. Joseph,2022,10,3974.0,7569.0,4586.0,2983.0,2057827.0,517.82,271.88,1.9
St. Joseph,2022,11,3999.0,7626.0,4599.0,3027.0,1993335.0,498.46,261.39,1.91
St. Joseph,2022,12,4024.0,7696.0,4623.0,3073.0,2054173.0,510.48,266.91,1.91
St. Joseph,2023,1,4131.0,8035.0,4771.0,3264.0,2106833.0,510.01,262.21,1.95
St. Joseph,2023,2,4140.0,8061.0,4782.0,3279.0,2126427.0,513.63,263.79,1.95
St. Joseph,2023,3,4192.0,8172.0,4851.0,3321.0,1315282.0,313.76,160.95,1.95
St. Joseph,2023,4,4236.0,8209.0,4897.0,3312.0,1321459.0,311.96,160.98,1.94
St. Joseph,2023,5,4262.0,8257.0,4920.0,3337.0,1336720.0,313.64,161.89,1.94
St. Joseph,2023,6,4254.0,8170.0,4883.0,3287.0,1313740.0,308.82,160.8,1.92
St. Joseph,2023,7,4226.0,8087.0,4860.0,3227.0,1322888.0,313.04,163.58,1.91
St. Joseph,2023,8,4227.0,8094.0,4855.0,3239.0,1331235.0,314.94,164.47,1.91
St. Joseph,2023,9,4275.0,8199.0,4918.0,3281.0,1332745.0,311.75,162.55,1.92
St. Joseph,2023,10,4299.0,8196.0,4950.0,3246.0,1401699.0,326.0,171.0,1.91
St. Joseph,2023,11,4235.0,8038.0,4858.0,3180.0,1385754.0,327.0,172.0,1.9
St. Joseph,2023,12,4243.0,8039.0,4859.0,3180.0,1384885.0,326.0,172.0,1.89
St. Joseph,2024,1,4239.0,8042.0,4862.0,3180.0,1357443.0,320.0,169.0,1.9
St. Joseph,2024,2,4270.0,8110.0,4907.0,3203.0,1372645.0,321.0,169.0,1.9
St. Joseph,2024,3,4254.0,8080.0,4896.0,3184.0,1360117.0,320.0,168.0,1.9
St. Joseph,2024,4,4236.0,8004.0,4876.0,3128.0,1343070.0,317.0,168.0,1.89
St. Joseph,2024,5,4205.0,7907.0,4848.0,3059.0,1331184.0,317.0,168.0,1.88
St. Joseph,2024,6,4244.0,8034.0,4883.0,3151.0,1355093.0,319.0,169.0,1.89
St. Joseph,2024,7,4211.0,8031.0,4860.0,3171.0,1371550.0,326.0,171.0,1.91
St. Joseph,2024,8,4186.0,7973.0,4831.0,3142.0,1340210.0,320.0,168.0,1.9
St. Joseph,2024,9,4177.0,7882.0,4803.0,3079.0,1349584.0,323.0,171.0,1.89
St. Joseph,2024,10,4169.0,7869.0,4829.0,3040.0,1363321.0,327.0,173.0,1.89
St. Joseph,2024,11,4162.0,7869.0,4856.0,3013.0,1346003.0,323.0,171.0,1.89
St. Joseph,2024,12,4171.0,7861.0,4867.0,2994.0,1354867.0,325.0,172.0,1.88
St. Joseph,2025,1,4226.0,7947.0,4935.0,3012.0,1353418.0,320.0,170.0,1.88
St. Joseph,2025,2,4238.0,7961.0,4944.0,3017.0,1366083.0,322.0,172.0,1.88
St. Joseph,2025,3,4234.0,7969.0,4942.0,3027.0,1338343.0,316.0,168.0,1.88
St. Joseph,2025,4,4156.0,7853.0,4854.0,2999.0,1340297.0,322.0,171.0,1.89
St. Joseph,2025,5,4025.0,7604.0,4692.0,2912.0,1257957.0,313.0,165.0,1.89
St. Joseph,2025,6,4008.0,7615.0,4686.0,2929.0,1270592.0,317.0,167.0,1.9
St. Joseph,2025,7,4015.0,7588.0,4679.0,2909.0,1301839.0,324.0,172.0,1.89
St. Joseph,2025,8,4035.0,7606.0,4698.0,2908.0,1297270.0,322.0,171.0,1.89
St. Joseph,2025,9,4062.0,7724.0,4745.0,2979.0,1303288.0,321.0,169.0,1.9
St. Joseph,2025,10,4003.0,7589.0,4679.0,2910.0,1321542.0,330.0,174.0,1.9
St. Joseph,2025,11,3923.0,7446.0,4579.0,2867.0,1303221.0,332.0,175.0,1.9
St. Joseph,2025,12,3851.0,7206.0,4478.0,2728.0,1245513.0,323.0,173.0,1.87
St. Joseph,2026,1,4003.0,7589.0,4679.0,2910.0,1321542.0,330.0,174.0,1.9
St. Joseph,2026,2,3923.0,7446.0,4579.0,2867.0,1303221.0,332.0,175.0,1.9
St. Joseph,2026,3,3851.0,7206.0,4478.0,2728.0,1245513.0,323.0,173.0,1.87
Tuscola,2014,10,4362.0,9282.0,5539.0,3743.0,1101619.0,253.0,119.0,2.13
Tuscola,2014,11,4301.0,9084.0,5431.0,3653.0,1071426.0,249.0,118.0,2.11
Tuscola,2014,12,4300.0,9072.0,5422.0,3650.0,1050178.0,244.0,116.0,2.11
Tuscola,2015,1,4276.0,9011.0,5405.0,3606.0,1029514.0,241.0,114.0,2.11
Tuscola,2015,2,4258.0,8972.0,5384.0,3588.0,1024754.0,241.0,114.0,2.11
Tuscola,2015,3,4267.0,8985.0,5398.0,3587.0,1018092.0,239.0,113.0,2.11
Tuscola,2015,4,4248.0,8952.0,5369.0,3583.0,1014882.0,239.0,113.0,2.11
Tuscola,2015,5,4211.0,8852.0,5313.0,3539.0,1003401.0,238.0,113.0,2.1
Tuscola,2015,6,4198.0,8806.0,5302.0,3504.0,994670.0,237.0,113.0,2.1
Tuscola,2015,7,4169.0,8680.0,5243.0,3437.0,983794.0,236.0,113.0,2.08
Tuscola,2015,8,4132.0,8628.0,5181.0,3447.0,979196.0,237.0,113.0,2.09
Tuscola,2015,9,4109.0,8581.0,5163.0,3418.0,979896.0,238.0,114.0,2.09
Tuscola,2015,10,4061.0,8490.0,5096.0,3394.0,971094.0,239.0,114.0,2.09
Tuscola,2015,11,4063.0,8507.0,5095.0,3412.0,973433.0,240.0,114.0,2.09
Tuscola,2015,12,4114.0,8585.0,5165.0,3420.0,974766.0,237.0,114.0,2.09
Tuscola,2016,1,4111.0,8517.0,5144.0,3373.0,964830.0,235.0,113.0,2.07
Tuscola,2016,2,4045.0,8368.0,5057.0,3311.0,954893.0,236.0,114.0,2.07
Tuscola,2016,3,4051.0,8424.0,5079.0,3345.0,960647.0,237.0,114.0,2.08
Tuscola,2016,4,4029.0,8347.0,5061.0,3286.0,956717.0,237.0,115.0,2.07
Tuscola,2016,5,3992.0,8220.0,4998.0,3222.0,948271.0,238.0,115.0,2.06
Tuscola,2016,6,3980.0,8182.0,4973.0,3209.0,945749.0,238.0,116.0,2.06
Tuscola,2016,7,3932.0,8097.0,4917.0,3180.0,919548.0,234.0,114.0,2.06
Tuscola,2016,8,3921.0,8047.0,4896.0,3151.0,911432.0,232.0,113.0,2.05
Tuscola,2016,9,3879.0,7948.0,4827.0,3121.0,893386.0,230.0,112.0,2.05
Tuscola,2016,10,3857.0,7891.0,4798.0,3093.0,881630.0,229.0,112.0,2.05
Tuscola,2016,11,3813.0,7785.0,4746.0,3039.0,876419.0,230.0,113.0,2.04
Tuscola,2016,12,3800.0,7733.0,4725.0,3008.0,864446.0,227.0,112.0,2.04
Tuscola,2017,1,3821.0,7784.0,4757.0,3027.0,864059.0,226.0,111.0,2.04
Tuscola,2017,2,3816.0,7752.0,4758.0,2994.0,867175.0,227.0,112.0,2.03
Tuscola,2017,3,3797.0,7677.0,4725.0,2952.0,863035.0,227.0,112.0,2.02
Tuscola,2017,4,3772.0,7601.0,4680.0,2921.0,847087.0,225.0,111.0,2.02
Tuscola,2017,5,3744.0,7556.0,4645.0,2911.0,839907.0,224.0,111.0,2.02
Tuscola,2017,6,3683.0,7399.0,4544.0,2855.0,819803.0,223.0,111.0,2.01
Tuscola,2017,7,3668.0,7353.0,4531.0,2822.0,816839.0,223.0,111.0,2.0
Tuscola,2017,8,3639.0,7278.0,4497.0,2781.0,834573.0,229.0,115.0,2.0
Tuscola,2017,9,3606.0,7255.0,4472.0,2783.0,831889.0,231.0,115.0,2.01
Tuscola,2017,10,3555.0,7141.0,4415.0,2726.0,818931.0,230.0,115.0,2.01
Tuscola,2017,11,3600.0,7238.0,4463.0,2775.0,819366.0,228.0,113.0,2.01
Tuscola,2017,12,3568.0,7172.0,4419.0,2753.0,820879.0,230.0,114.0,2.01
Tuscola,2018,1,3520.0,7013.0,4337.0,2676.0,791067.0,225.0,113.0,1.99
Tuscola,2018,2,3547.0,7080.0,4363.0,2717.0,800165.0,226.0,113.0,2.0
Tuscola,2018,3,3533.0,7059.0,4342.0,2717.0,797875.0,226.0,113.0,2.0
Tuscola,2018,4,3516.0,7006.0,4311.0,2695.0,798079.0,227.0,114.0,1.99
Tuscola,2018,5,3462.0,6862.0,4244.0,2618.0,778865.0,225.0,114.0,1.98
Tuscola,2018,6,3427.0,6790.0,4201.0,2589.0,769304.0,224.0,113.0,1.98
Tuscola,2018,7,3413.0,6783.0,4190.0,2593.0,766826.0,225.0,113.0,1.99
Tuscola,2018,8,3413.0,6733.0,4167.0,2566.0,767011.0,225.0,114.0,1.97
Tuscola,2018,9,3415.0,6679.0,4155.0,2524.0,754672.0,221.0,113.0,1.96
Tuscola,2018,10,3389.0,6665.0,4111.0,2554.0,756420.0,223.0,113.0,1.97
Tuscola,2018,11,3385.0,6639.0,4104.0,2535.0,742462.0,219.0,112.0,1.96
Tuscola,2018,12,3397.0,6650.0,4109.0,2541.0,740049.0,218.0,111.0,1.96
Tuscola,2019,1,3381.0,6628.0,4094.0,2534.0,728146.0,215.0,110.0,1.96
Tuscola,2019,2,3383.0,6669.0,4107.0,2562.0,728830.0,215.0,109.0,1.97
Tuscola,2019,3,3361.0,6619.0,4081.0,2538.0,729444.0,217.0,110.0,1.97
Tuscola,2019,4,3315.0,6534.0,4024.0,2510.0,714624.0,216.0,109.0,1.97
Tuscola,2019,5,3289.0,6465.0,3983.0,2482.0,699955.0,213.0,108.0,1.97
Tuscola,2019,6,3267.0,6397.0,3946.0,2451.0,692570.0,212.0,108.0,1.96
Tuscola,2019,7,3214.0,6322.0,3892.0,2430.0,688869.0,214.0,109.0,1.97
Tuscola,2019,8,3191.0,6267.0,3859.0,2408.0,681429.0,214.0,109.0,1.96
Tuscola,2019,9,3181.0,6221.0,3834.0,2387.0,669402.0,210.0,108.0,1.96
Tuscola,2019,10,3157.0,6198.0,3809.0,2389.0,661444.0,210.0,107.0,1.96
Tuscola,2019,11,3118.0,6148.0,3752.0,2396.0,656981.0,211.0,107.0,1.97
Tuscola,2019,12,3154.0,6232.0,3794.0,2438.0,668945.0,212.0,107.0,1.98
Tuscola,2020,1,3234.0,6391.0,3903.0,2488.0,676559.0,209.0,106.0,1.98
Tuscola,2020,2,3282.0,6445.0,3955.0,2490.0,688139.0,210.0,107.0,1.96
Tuscola,2020,3,3363.0,6644.0,4077.0,2567.0,1107415.0,329.0,167.0,1.98
Tuscola,2020,4,3718.0,7510.0,4577.0,2933.0,1202637.0,323.0,160.0,2.02
Tuscola,2020,5,3727.0,7464.0,4567.0,2897.0,1275269.0,342.0,171.0,2.0
Tuscola,2020,6,3433.0,6551.0,4112.0,2439.0,1130074.0,329.0,173.0,1.91
Tuscola,2020,7,3318.0,6213.0,3952.0,2261.0,1075808.0,324.0,173.0,1.87
Tuscola,2020,8,3247.0,6111.0,3862.0,2249.0,1036563.0,319.0,170.0,1.88
Tuscola,2020,9,3273.0,6264.0,3898.0,2366.0,1047630.0,320.0,167.0,1.91
Tuscola,2020,10,3299.0,6305.0,3943.0,2362.0,1109357.0,336.0,176.0,1.91
Tuscola,2020,11,3369.0,6559.0,4048.0,2511.0,1153063.0,342.0,176.0,1.95
Tuscola,2020,12,3389.0,6631.0,4079.0,2552.0,1158907.0,342.0,175.0,1.96
Tuscola,2021,1,3407.0,6627.0,4103.0,2524.0,1338571.0,393.0,202.0,1.95
Tuscola,2021,2,3454.0,6741.0,4154.0,2587.0,1359072.0,393.0,202.0,1.95
Tuscola,2021,3,3437.0,6687.0,4138.0,2549.0,1344800.0,391.0,201.0,1.95
Tuscola,2021,4,3381.0,6546.0,4061.0,2485.0,1332075.0,394.0,203.0,1.94
Tuscola,2021,5,3351.0,6520.0,4025.0,2495.0,1441612.0,430.0,221.0,1.95
Tuscola,2021,6,3381.0,6576.0,4062.0,2514.0,1283440.0,380.0,195.0,1.94
Tuscola,2021,7,3382.0,6594.0,4071.0,2523.0,1431432.0,423.0,217.0,1.95
Tuscola,2021,8,3417.0,6650.0,4108.0,2542.0,1446812.0,423.0,218.0,1.95
Tuscola,2021,9,3447.0,6667.0,4149.0,2518.0,1450581.0,421.0,218.0,1.93
Tuscola,2021,10,3462.0,6689.0,4184.0,2505.0,1576652.0,455.0,236.0,1.93
Tuscola,2021,11,3490.0,6797.0,4236.0,2561.0,1570660.0,450.0,231.0,1.95
Tuscola,2021,12,3551.0,7014.0,4324.0,2690.0,1640208.0,462.0,234.0,1.98
Tuscola,2022,1,3591.0,7121.0,4388.0,2733.0,1620376.0,451.0,228.0,1.98
Tuscola,2022,2,3610.0,7220.0,4430.0,2790.0,1670079.0,463.0,231.0,2.0
Tuscola,2022,3,3660.0,7311.0,4466.0,2845.0,1680651.0,459.0,230.0,2.0
Tuscola,2022,4,3750.0,7496.0,4598.0,2898.0,1686218.0,450.0,225.0,2.0
Tuscola,2022,5,3856.0,7712.0,4733.0,2979.0,1683864.0,437.0,218.0,2.0
Tuscola,2022,6,3737.0,7437.0,4575.0,2862.0,1680622.0,450.0,226.0,1.99
Tuscola,2022,7,3728.0,7378.0,4556.0,2822.0,1687712.0,453.0,229.0,1.98
Tuscola,2022,8,3723.0,7369.0,4566.0,2803.0,1671782.0,449.0,227.0,1.98
Tuscola,2022,9,3714.0,7306.0,4532.0,2774.0,1666241.0,449.0,228.0,1.97
Tuscola,2022,10,3781.0,7523.0,4639.0,2884.0,1968747.0,520.69,261.7,1.99
Tuscola,2022,11,3801.0,7536.0,4675.0,2861.0,1908290.0,502.05,253.22,1.98
Tuscola,2022,12,3767.0,7418.0,4631.0,2787.0,1942207.0,515.58,261.82,1.97
Tuscola,2023,1,3749.0,7375.0,4599.0,2776.0,1908629.0,509.1,258.8,1.97
Tuscola,2023,2,3734.0,7373.0,4596.0,2777.0,1923171.0,515.04,260.84,1.97
Tuscola,2023,3,3753.0,7377.0,4605.0,2772.0,1090072.0,290.45,147.77,1.97
Tuscola,2023,4,3757.0,7390.0,4610.0,2780.0,1119639.0,298.01,151.51,1.97
Tuscola,2023,5,3741.0,7361.0,4595.0,2766.0,1122833.0,300.14,152.54,1.97
Tuscola,2023,6,3753.0,7378.0,4595.0,2783.0,1116819.0,297.58,151.37,1.97
Tuscola,2023,7,3732.0,7353.0,4551.0,2802.0,1112484.0,298.09,151.3,1.97
Tuscola,2023,8,3713.0,7289.0,4525.0,2764.0,1099439.0,296.11,150.84,1.96
Tuscola,2023,9,3701.0,7232.0,4513.0,2719.0,1092610.0,295.22,151.08,1.95
Tuscola,2023,10,3728.0,7248.0,4524.0,2724.0,1174145.0,315.0,162.0,1.94
Tuscola,2023,11,3717.0,7227.0,4508.0,2719.0,1177480.0,317.0,163.0,1.94
Tuscola,2023,12,3755.0,7276.0,4544.0,2732.0,1190579.0,317.0,164.0,1.94
Tuscola,2024,1,3777.0,7315.0,4564.0,2751.0,1171121.0,310.0,160.0,1.94
Tuscola,2024,2,3788.0,7341.0,4589.0,2752.0,1177167.0,311.0,160.0,1.94
Tuscola,2024,3,3774.0,7284.0,4582.0,2702.0,1173145.0,311.0,161.0,1.93
Tuscola,2024,4,3739.0,7192.0,4545.0,2647.0,1158749.0,310.0,161.0,1.92
Tuscola,2024,5,3746.0,7213.0,4553.0,2660.0,1154137.0,308.0,160.0,1.93
Tuscola,2024,6,3717.0,7222.0,4528.0,2694.0,1157502.0,311.0,160.0,1.94
Tuscola,2024,7,3689.0,7178.0,4500.0,2678.0,1166344.0,316.0,162.0,1.95
Tuscola,2024,8,3674.0,7057.0,4444.0,2613.0,1143107.0,311.0,162.0,1.92
Tuscola,2024,9,3682.0,7098.0,4461.0,2637.0,1165216.0,316.0,164.0,1.93
Tuscola,2024,10,3669.0,7134.0,4482.0,2652.0,1163362.0,317.0,163.0,1.94
Tuscola,2024,11,3658.0,7152.0,4472.0,2680.0,1153721.0,315.0,161.0,1.96
Tuscola,2024,12,3678.0,7170.0,4504.0,2666.0,1161757.0,316.0,162.0,1.95
Tuscola,2025,1,3698.0,7210.0,4538.0,2672.0,1153763.0,312.0,160.0,1.95
Tuscola,2025,2,3732.0,7280.0,4585.0,2695.0,1183671.0,317.0,163.0,1.95
Tuscola,2025,3,3791.0,7389.0,4661.0,2728.0,1182920.0,312.0,160.0,1.95
Tuscola,2025,4,3781.0,7378.0,4651.0,2727.0,1199777.0,317.0,163.0,1.95
Tuscola,2025,5,3752.0,7306.0,4604.0,2702.0,1163537.0,310.0,159.0,1.95
Tuscola,2025,6,3714.0,7195.0,4543.0,2652.0,1150113.0,310.0,160.0,1.94
Tuscola,2025,7,3669.0,7115.0,4480.0,2635.0,1154346.0,315.0,162.0,1.94
Tuscola,2025,8,3683.0,7087.0,4498.0,2589.0,1165461.0,316.0,164.0,1.92
Tuscola,2025,9,3697.0,7144.0,4528.0,2616.0,1163229.0,315.0,163.0,1.93
Tuscola,2025,10,3624.0,6935.0,4416.0,2519.0,1175643.0,324.0,170.0,1.91
Tuscola,2025,11,3608.0,6837.0,4375.0,2462.0,1154680.0,320.0,169.0,1.89
Tuscola,2025,12,3593.0,6797.0,4353.0,2444.0,1136462.0,316.0,167.0,1.89
Tuscola,2026,1,3624.0,6935.0,4416.0,2519.0,1175643.0,324.0,170.0,1.91
Tuscola,2026,2,3608.0,6837.0,4375.0,2462.0,1154680.0,320.0,169.0,1.89
Tuscola,2026,3,3593.0,6797.0,4353.0,2444.0,1136462.0,316.0,167.0,1.89
Van Buren,2014,10,6721.0,13676.0,7672.0,6004.0,1640255.0,244.0,120.0,2.03
Van Buren,2014,11,6595.0,13436.0,7605.0,5831.0,1602985.0,243.0,119.0,2.04
Van Buren,2014,12,6557.0,13312.0,7602.0,5710.0,1585471.0,242.0,119.0,2.03
Van Buren,2015,1,6550.0,13304.0,7617.0,5687.0,1569672.0,240.0,118.0,2.03
Van Buren,2015,2,6547.0,13274.0,7627.0,5647.0,1587684.0,243.0,120.0,2.03
Van Buren,2015,3,6569.0,13346.0,7654.0,5692.0,1592289.0,242.0,119.0,2.03
Van Buren,2015,4,6476.0,13183.0,7560.0,5623.0,1576795.0,243.0,120.0,2.04
Van Buren,2015,5,6456.0,13167.0,7521.0,5646.0,1561680.0,242.0,119.0,2.04
Van Buren,2015,6,6411.0,13070.0,7456.0,5614.0,1531460.0,239.0,117.0,2.04
Van Buren,2015,7,6403.0,13080.0,7353.0,5727.0,1508716.0,236.0,115.0,2.04
Van Buren,2015,8,6353.0,12952.0,7255.0,5697.0,1492742.0,235.0,115.0,2.04
Van Buren,2015,9,6286.0,12867.0,7168.0,5699.0,1466295.0,233.0,114.0,2.05
Van Buren,2015,10,6196.0,12744.0,7123.0,5621.0,1423937.0,230.0,112.0,2.06
Van Buren,2015,11,6123.0,12497.0,7063.0,5434.0,1421895.0,232.0,114.0,2.04
Van Buren,2015,12,6058.0,12388.0,7032.0,5356.0,1420665.0,235.0,115.0,2.04
Van Buren,2016,1,6057.0,12371.0,7027.0,5344.0,1415452.0,234.0,114.0,2.04
Van Buren,2016,2,6087.0,12484.0,7107.0,5377.0,1450339.0,238.0,116.0,2.05
Van Buren,2016,3,6100.0,12506.0,7135.0,5371.0,1430992.0,235.0,114.0,2.05
Van Buren,2016,4,6093.0,12480.0,7131.0,5349.0,1440692.0,236.0,115.0,2.05
Van Buren,2016,5,6062.0,12455.0,7091.0,5364.0,1440320.0,238.0,116.0,2.05
Van Buren,2016,6,6043.0,12399.0,7026.0,5373.0,1435112.0,237.0,116.0,2.05
Van Buren,2016,7,6054.0,12408.0,6965.0,5443.0,1414443.0,234.0,114.0,2.05
Van Buren,2016,8,5996.0,12218.0,6868.0,5350.0,1401494.0,234.0,115.0,2.04
Van Buren,2016,9,5962.0,12183.0,6829.0,5354.0,1372086.0,230.0,113.0,2.04
Van Buren,2016,10,5876.0,11925.0,6752.0,5173.0,1331790.0,227.0,112.0,2.03
Van Buren,2016,11,5777.0,11768.0,6687.0,5081.0,1318995.0,228.0,112.0,2.04
Van Buren,2016,12,5719.0,11691.0,6627.0,5064.0,1321232.0,231.0,113.0,2.04
Van Buren,2017,1,5748.0,11749.0,6659.0,5090.0,1323210.0,230.0,113.0,2.04
Van Buren,2017,2,5802.0,11881.0,6726.0,5155.0,1362213.0,235.0,115.0,2.05
Van Buren,2017,3,5799.0,11846.0,6700.0,5146.0,1354370.0,234.0,114.0,2.04
Van Buren,2017,4,5721.0,11569.0,6569.0,5000.0,1323439.0,231.0,114.0,2.02
Van Buren,2017,5,5715.0,11583.0,6550.0,5033.0,1327044.0,232.0,115.0,2.03
Van Buren,2017,6,5654.0,11414.0,6459.0,4955.0,1295220.0,229.0,113.0,2.02
Van Buren,2017,7,5673.0,11507.0,6404.0,5103.0,1297318.0,229.0,113.0,2.03
Van Buren,2017,8,5637.0,11385.0,6349.0,5036.0,1318872.0,234.0,116.0,2.02
Van Buren,2017,9,5576.0,11255.0,6303.0,4952.0,1304054.0,234.0,116.0,2.02
